p,a,b,j,trace,order,aut_order,fb_m2,fb_m3,n_targets,hits_m2,hits_m3,order,full_liftable,liftable_density_W125,liftable_density_W250,liftable_density_W500,liftable_density_W1000,liftable_density_W2000,liftable_density_W4001,two_torsion_x,sumset_m2,sumset_m3,sumset_eff_m2,sumset_eff_m3,decomp_rate_m2,decomp_rate_m3,decomp_efficiency_m2,decomp_efficiency_m3,s3_support,liftable_identity_holds
4001,3148,2295,2792,26,3976,2,40,13,400,220,217,3976,1989,0.512,0.54,0.494,0.493,0.491,0.4971257185703574,3,2172,2202,0.6703703703703704,0.6721611721611722,0.55,0.5425,0.6749382716049384,0.6584188034188034,13,True
4001,2956,1911,2835,26,3976,2,40,13,400,237,223,3976,1989,0.488,0.452,0.464,0.492,0.4965,0.4971257185703574,3,2275,2060,0.7021604938271605,0.6288156288156288,0.5925,0.5575,0.7270925925925926,0.6766239316239316,13,True
4001,3890,3779,2855,26,3976,2,40,13,400,229,199,3976,1988,0.576,0.524,0.512,0.504,0.506,0.49687578105473634,1,2153,1947,0.6645061728395062,0.5943223443223443,0.5725,0.4975,0.7025493827160495,0.6038034188034188,13,True
4001,2144,287,2921,26,3976,2,40,13,400,204,209,3976,1988,0.544,0.504,0.51,0.508,0.4975,0.49687578105473634,1,2084,2107,0.6432098765432098,0.6431623931623932,0.51,0.5225,0.6258518518518519,0.6341452991452992,13,True
4001,1313,2626,2995,26,3976,2,40,13,400,211,199,3976,1988,0.512,0.484,0.494,0.502,0.5055,0.49687578105473634,1,2232,1984,0.6888888888888889,0.6056166056166056,0.5275,0.4975,0.6473271604938271,0.6038034188034188,13,True
4001,2716,477,3099,26,3976,2,40,13,400,230,242,3976,1988,0.472,0.476,0.508,0.484,0.5,0.49687578105473634,1,2211,2242,0.6824074074074075,0.6843711843711844,0.575,0.605,0.7056172839506172,0.7342735042735042,13,True
4001,338,676,3365,26,3976,2,40,13,400,232,223,3976,1988,0.464,0.508,0.49,0.497,0.4895,0.49687578105473634,1,2234,2245,0.6895061728395062,0.6852869352869353,0.58,0.5575,0.7117530864197531,0.6766239316239316,13,True
4001,1774,3548,3466,26,3976,2,40,13,400,224,206,3976,1988,0.424,0.48,0.476,0.489,0.491,0.49687578105473634,1,2242,2049,0.6919753086419753,0.6254578754578755,0.56,0.515,0.68720987654321,0.6250427350427351,13,True
4001,2259,1506,3636,26,3976,2,40,13,400,215,210,3976,1988,0.512,0.48,0.508,0.511,0.5035,0.49687578105473634,1,2192,2095,0.6765432098765433,0.6394993894993894,0.5375,0.525,0.6595987654320987,0.6371794871794872,13,True
4001,1759,3840,3637,26,3976,2,40,13,400,226,199,3976,1988,0.504,0.496,0.498,0.491,0.4895,0.49687578105473634,1,2256,2110,0.6962962962962963,0.6440781440781441,0.565,0.4975,0.6933456790123456,0.6038034188034188,13,True
4001,1999,3998,3664,26,3976,2,40,13,400,223,224,3976,1989,0.544,0.536,0.532,0.497,0.499,0.4971257185703574,3,2234,2099,0.6895061728395062,0.6407203907203908,0.5575,0.56,0.684141975308642,0.6796581196581197,13,True
4001,2052,103,3784,26,3976,2,40,13,400,226,195,3976,1989,0.536,0.516,0.514,0.509,0.4965,0.4971257185703574,3,2206,1865,0.6808641975308642,0.5692918192918193,0.565,0.4875,0.6933456790123456,0.5916666666666667,13,True
4001,3046,697,3818,26,3976,2,40,13,400,220,198,3976,1988,0.472,0.472,0.502,0.51,0.4955,0.49687578105473634,1,2254,2060,0.695679012345679,0.6288156288156288,0.55,0.495,0.6749382716049384,0.6007692307692307,13,True
4001,445,890,3867,26,3976,2,40,13,400,233,208,3976,1989,0.464,0.476,0.514,0.505,0.5025,0.4971257185703574,3,2279,2158,0.703395061728395,0.6587301587301587,0.5825,0.52,0.714820987654321,0.6311111111111111,13,True
4001,1537,3074,20,94,3908,2,40,13,400,223,225,3908,1955,0.544,0.5,0.486,0.484,0.483,0.4886278430392402,3,2220,2176,0.6851851851851852,0.6642246642246642,0.5575,0.5625,0.6724413580246914,0.6710164835164835,13,True
4001,1311,874,25,94,3908,2,40,13,400,201,217,3908,1954,0.336,0.46,0.5,0.481,0.4855,0.4883779055236191,1,2210,1954,0.6820987654320988,0.5964590964590964,0.5025,0.5425,0.6061018518518517,0.6471581196581198,13,True
4001,3435,2869,85,94,3908,2,40,13,400,226,214,3908,1954,0.472,0.452,0.468,0.482,0.491,0.4883779055236191,1,2216,2161,0.6839506172839506,0.6596459096459096,0.565,0.535,0.6814876543209877,0.6382112332112333,13,True
4001,2200,133,102,94,3908,2,40,13,400,210,195,3908,1955,0.512,0.524,0.538,0.516,0.4985,0.4886278430392402,3,2114,1900,0.6524691358024691,0.57997557997558,0.525,0.4875,0.6332407407407408,0.581547619047619,13,True
4001,3519,3037,151,94,3908,2,40,13,400,236,242,3908,1955,0.416,0.448,0.456,0.463,0.4795,0.4886278430392402,3,2223,2242,0.6861111111111111,0.6843711843711844,0.59,0.605,0.7116419753086419,0.7217155067155068,13,True
4001,3297,2593,414,94,3908,2,40,13,400,230,203,3908,1954,0.456,0.508,0.506,0.494,0.4855,0.4883779055236191,1,2246,2022,0.6932098765432099,0.6172161172161172,0.575,0.5075,0.6935493827160494,0.6054059829059828,13,True
4001,3864,3727,479,94,3908,2,40,13,400,219,195,3908,1954,0.552,0.52,0.486,0.487,0.4845,0.4883779055236191,1,2199,1986,0.6787037037037037,0.6062271062271062,0.5475,0.4875,0.6603796296296297,0.581547619047619,13,True
4001,3872,3915,626,94,3908,2,40,13,400,224,221,3908,1955,0.496,0.48,0.514,0.512,0.4925,0.4886278430392402,3,2234,2174,0.6895061728395062,0.6636141636141636,0.56,0.5525,0.6754567901234568,0.6590873015873016,13,True
4001,2389,259,749,94,3908,2,40,13,400,239,226,3908,1954,0.512,0.496,0.49,0.494,0.486,0.4883779055236191,1,2228,2208,0.6876543209876543,0.673992673992674,0.5975,0.565,0.7206882716049383,0.673998778998779,13,True
4001,3678,2452,944,94,3908,2,40,13,400,240,203,3908,1955,0.544,0.544,0.536,0.491,0.4885,0.4886278430392402,3,2215,2086,0.683641975308642,0.6367521367521367,0.6,0.5075,0.7237037037037036,0.6054059829059828,13,True
4001,1672,3344,987,94,3908,2,40,13,400,222,228,3908,1954,0.456,0.484,0.492,0.495,0.4935,0.4883779055236191,1,2219,2203,0.6848765432098766,0.6724664224664225,0.555,0.57,0.669425925925926,0.6799633699633699,13,True
4001,1257,838,1038,94,3908,2,40,13,400,222,203,3908,1955,0.536,0.496,0.522,0.507,0.4985,0.4886278430392402,3,2197,2187,0.6780864197530864,0.6675824175824175,0.555,0.5075,0.669425925925926,0.6054059829059828,13,True
4001,1859,2573,1231,94,3908,2,40,13,400,240,218,3908,1955,0.52,0.528,0.492,0.475,0.4895,0.4886278430392402,3,2226,2139,0.687037037037037,0.6529304029304029,0.6,0.545,0.7237037037037036,0.6501404151404152,13,True
4001,3186,2124,1557,94,3908,2,40,13,400,243,191,3908,1955,0.416,0.492,0.482,0.484,0.4835,0.4886278430392402,3,2207,1974,0.6811728395061728,0.6025641025641025,0.6075,0.4775,0.73275,0.5696184371184371,13,True
4001,1831,3888,1651,94,3908,2,40,13,400,237,228,3908,1954,0.48,0.464,0.48,0.479,0.473,0.4883779055236191,1,2183,2158,0.6737654320987654,0.6587301587301587,0.5925,0.57,0.7146574074074075,0.6799633699633699,13,True
4001,3154,2307,1902,94,3908,2,40,13,400,235,224,3908,1954,0.48,0.508,0.5,0.515,0.488,0.4883779055236191,1,2196,2052,0.6777777777777778,0.6263736263736264,0.5875,0.56,0.7086265432098766,0.668034188034188,13,True
4001,3672,2448,2063,94,3908,2,40,13,400,245,219,3908,1954,0.4,0.448,0.5,0.48,0.487,0.4883779055236191,1,2213,2112,0.6830246913580247,0.6446886446886447,0.6125,0.5475,0.7387808641975309,0.6531227106227107,13,True
4001,2687,1373,2100,94,3908,2,40,13,400,231,207,3908,1954,0.52,0.492,0.522,0.5,0.497,0.4883779055236191,1,2223,2045,0.6861111111111111,0.6242368742368742,0.5775,0.5175,0.6965648148148148,0.6173351648351648,13,True
4001,3492,2328,2355,94,3908,2,40,13,400,228,219,3908,1955,0.552,0.548,0.54,0.533,0.492,0.4886278430392402,3,2209,2070,0.6817901234567901,0.6318681318681318,0.57,0.5475,0.6875185185185185,0.6531227106227107,13,True
4001,3987,2658,2563,94,3908,2,40,13,400,232,220,3908,1954,0.464,0.476,0.478,0.481,0.4875,0.4883779055236191,1,2293,2182,0.707716049382716,0.666056166056166,0.58,0.55,0.6995802469135802,0.6561050061050061,13,True
4001,2766,1531,2747,94,3908,2,40,13,400,218,200,3908,1954,0.528,0.52,0.502,0.488,0.4835,0.4883779055236191,1,2229,2022,0.687962962962963,0.6172161172161172,0.545,0.5,0.6573641975308643,0.5964590964590964,13,True
4001,3994,1329,3024,94,3908,2,40,13,400,245,250,3908,1955,0.424,0.46,0.46,0.485,0.4865,0.4886278430392402,3,2245,2077,0.6929012345679012,0.634004884004884,0.6125,0.625,0.7387808641975309,0.7455738705738706,13,True
4001,2938,1875,3117,94,3908,2,40,13,400,231,232,3908,1954,0.448,0.504,0.496,0.498,0.4925,0.4883779055236191,1,2189,2259,0.6756172839506173,0.6895604395604396,0.5775,0.58,0.6965648148148148,0.6918925518925518,13,True
4001,4000,1333,3137,94,3908,2,40,13,400,245,234,3908,1955,0.504,0.492,0.52,0.509,0.4895,0.4886278430392402,3,2250,2271,0.6944444444444444,0.6932234432234432,0.6125,0.585,0.7387808641975309,0.6978571428571428,13,True
4001,2104,207,3302,94,3908,2,40,13,400,241,206,3908,1955,0.448,0.504,0.504,0.489,0.487,0.4886278430392402,3,2208,2053,0.6814814814814815,0.6266788766788767,0.6025,0.515,0.7267191358024692,0.6143528693528694,13,True
4001,3629,3753,3401,94,3908,2,40,13,400,226,219,3908,1954,0.384,0.464,0.478,0.498,0.5005,0.4883779055236191,1,2206,2189,0.6808641975308642,0.6681929181929182,0.565,0.5475,0.6814876543209877,0.6531227106227107,13,True
4001,2468,2979,3473,94,3908,2,40,13,400,222,217,3908,1954,0.552,0.572,0.514,0.507,0.505,0.4883779055236191,1,2124,2195,0.6555555555555556,0.67002442002442,0.555,0.5425,0.669425925925926,0.6471581196581198,13,True
4001,1944,3888,3513,94,3908,2,40,13,400,222,240,3908,1955,0.472,0.476,0.468,0.48,0.4795,0.4886278430392402,3,2231,2062,0.6885802469135802,0.6294261294261294,0.555,0.6,0.669425925925926,0.7157509157509157,13,True
4001,1897,3794,3750,94,3908,2,40,13,400,232,174,3908,1954,0.512,0.524,0.512,0.503,0.487,0.4883779055236191,1,2204,1813,0.6802469135802469,0.5534188034188035,0.58,0.435,0.6995802469135802,0.5189194139194139,13,True
4001,3691,1127,3791,94,3908,2,40,13,400,257,213,3908,1955,0.48,0.508,0.486,0.492,0.5035,0.4886278430392402,3,2301,2075,0.7101851851851851,0.6333943833943834,0.6425,0.5325,0.774966049382716,0.6352289377289376,13,True
4001,1782,3564,3852,94,3908,2,40,13,400,225,226,3908,1955,0.52,0.472,0.478,0.497,0.496,0.4886278430392402,3,2165,2210,0.6682098765432098,0.6746031746031746,0.5625,0.565,0.6784722222222223,0.673998778998779,13,True
4001,2347,231,3997,94,3908,2,40,13,400,236,211,3908,1955,0.504,0.484,0.486,0.49,0.493,0.4886278430392402,3,2220,2116,0.6851851851851852,0.645909645909646,0.59,0.5275,0.7116419753086419,0.6292643467643467,13,True
4001,3838,1225,160,9,3993,2,40,13,400,225,224,3993,1996,0.44,0.504,0.522,0.503,0.505,0.4988752811797051,0,2224,2086,0.6864197530864198,0.6367521367521367,0.5625,0.56,0.6932291666666667,0.6825641025641027,13,True
4001,1209,2418,253,9,3993,2,40,13,400,214,191,3993,1996,0.52,0.556,0.53,0.523,0.4975,0.4988752811797051,0,2270,1936,0.7006172839506173,0.590964590964591,0.535,0.4775,0.659337962962963,0.5820077838827838,13,True
4001,2672,3115,356,9,3993,2,40,13,400,216,196,3993,1996,0.472,0.488,0.508,0.498,0.509,0.4988752811797051,0,2178,2162,0.6722222222222223,0.6599511599511599,0.54,0.49,0.6655000000000001,0.5972435897435897,13,True
4001,1650,3300,419,9,3993,2,40,13,400,202,207,3993,1996,0.512,0.512,0.512,0.522,0.4915,0.4988752811797051,0,2152,1980,0.6641975308641975,0.6043956043956044,0.505,0.5175,0.6223657407407407,0.6307623626373626,13,True
4001,1828,3886,838,9,3993,2,40,13,400,249,164,3993,1996,0.472,0.464,0.47,0.506,0.498,0.4988752811797051,0,2286,1786,0.7055555555555556,0.5451770451770451,0.6225,0.41,0.7671736111111113,0.4997344322344322,13,True
4001,3721,3441,1011,9,3993,2,40,13,400,237,222,3993,1996,0.552,0.54,0.518,0.498,0.509,0.4988752811797051,0,2226,2134,0.687037037037037,0.6514041514041514,0.5925,0.555,0.7302013888888889,0.6764697802197803,13,True
4001,1207,2414,1139,9,3993,2,40,13,400,223,224,3993,1996,0.48,0.484,0.466,0.466,0.4865,0.4988752811797051,0,2196,2196,0.6777777777777778,0.6703296703296703,0.5575,0.56,0.6870671296296296,0.6825641025641027,13,True
4001,3161,2321,1372,9,3993,2,40,13,400,210,183,3993,1996,0.52,0.56,0.512,0.498,0.5,0.4988752811797051,0,2230,1992,0.6882716049382716,0.608058608058608,0.525,0.4575,0.647013888888889,0.5576304945054945,13,True
4001,3351,2234,1433,9,3993,2,40,13,400,211,219,3993,1996,0.544,0.536,0.518,0.517,0.4975,0.4988752811797051,0,2192,2172,0.6765432098765433,0.663003663003663,0.5275,0.5475,0.6500949074074074,0.6673282967032967,13,True
4001,3156,2311,1472,9,3993,2,40,13,400,204,195,3993,1996,0.48,0.48,0.488,0.501,0.495,0.4988752811797051,0,2178,2012,0.6722222222222223,0.6141636141636142,0.51,0.4875,0.6285277777777778,0.5941964285714285,13,True
4001,2760,1519,1483,9,3993,2,40,13,400,227,222,3993,1996,0.456,0.472,0.478,0.503,0.4975,0.4988752811797051,0,2258,2074,0.6969135802469136,0.6330891330891331,0.5675,0.555,0.6993912037037038,0.6764697802197803,13,True
4001,3100,733,1511,9,3993,2,40,13,400,226,197,3993,1996,0.568,0.552,0.526,0.511,0.4995,0.4988752811797051,0,2178,1930,0.6722222222222223,0.5891330891330891,0.565,0.4925,0.6963101851851851,0.6002907509157509,13,True
4001,3482,2963,2018,9,3993,2,40,13,400,227,201,3993,1996,0.536,0.512,0.534,0.515,0.514,0.4988752811797051,0,2298,2158,0.7092592592592593,0.6587301587301587,0.5675,0.5025,0.6993912037037038,0.6124793956043956,13,True
4001,1795,3590,2023,9,3993,2,40,13,400,209,190,3993,1996,0.528,0.464,0.476,0.487,0.49,0.4988752811797051,0,2258,2018,0.6969135802469136,0.615995115995116,0.5225,0.475,0.6439328703703703,0.5789606227106227,13,True
4001,2501,1001,2216,9,3993,2,40,13,400,229,195,3993,1996,0.592,0.536,0.534,0.514,0.4925,0.4988752811797051,0,2140,2082,0.6604938271604939,0.6355311355311355,0.5725,0.4875,0.7055532407407407,0.5941964285714285,13,True
4001,1779,3558,2513,9,3993,2,40,13,400,222,216,3993,1996,0.504,0.512,0.51,0.522,0.5075,0.4988752811797051,0,2250,2090,0.6944444444444444,0.6379731379731379,0.555,0.54,0.6839861111111112,0.6581868131868133,13,True
4001,1013,2009,2542,9,3993,2,40,13,400,211,227,3993,1996,0.504,0.488,0.512,0.486,0.492,0.4988752811797051,0,2230,2268,0.6882716049382716,0.6923076923076923,0.5275,0.5675,0.6500949074074074,0.6917055860805861,13,True
4001,2989,1977,2604,9,3993,2,40,13,400,236,225,3993,1996,0.472,0.552,0.54,0.529,0.499,0.4988752811797051,0,2220,2132,0.6851851851851852,0.6507936507936508,0.59,0.5625,0.7271203703703704,0.6856112637362637,13,True
4001,3945,3889,2647,9,3993,2,40,13,400,217,211,3993,1996,0.52,0.516,0.528,0.508,0.4945,0.4988752811797051,0,2196,2016,0.6777777777777778,0.6153846153846154,0.5425,0.5275,0.6685810185185185,0.6429510073260073,13,True
4001,1973,3946,3017,9,3993,2,40,13,400,213,177,3993,1996,0.536,0.54,0.524,0.511,0.497,0.4988752811797051,0,2218,1930,0.6845679012345679,0.5891330891330891,0.5325,0.4425,0.6562569444444445,0.5393475274725275,13,True
4001,3466,2931,3080,9,3993,2,40,13,400,220,199,3993,1996,0.456,0.5,0.534,0.499,0.5025,0.4988752811797051,0,2216,1920,0.6839506172839506,0.5860805860805861,0.55,0.4975,0.6778240740740741,0.6063850732600733,13,True
4001,1394,2788,3179,9,3993,2,40,13,400,232,249,3993,1996,0.456,0.496,0.494,0.482,0.4845,0.4988752811797051,0,2236,2266,0.6901234567901234,0.6916971916971917,0.58,0.6225,0.7147962962962963,0.758743131868132,13,True
4001,1729,3820,3379,9,3993,2,40,13,400,232,212,3993,1996,0.472,0.46,0.48,0.493,0.497,0.4988752811797051,0,2212,2126,0.682716049382716,0.648962148962149,0.58,0.53,0.7147962962962963,0.6459981684981685,13,True
4001,3984,3967,3464,9,3993,2,40,13,400,232,200,3993,1996,0.536,0.504,0.506,0.494,0.4945,0.4988752811797051,0,2238,2068,0.6907407407407408,0.6312576312576312,0.58,0.5,0.7147962962962963,0.6094322344322345,13,True
4001,1184,2368,3500,9,3993,2,40,13,400,235,225,3993,1996,0.464,0.48,0.49,0.494,0.502,0.4988752811797051,0,2264,2248,0.6987654320987654,0.6862026862026862,0.5875,0.5625,0.724039351851852,0.6856112637362637,13,True
4001,2934,1956,3598,9,3993,2,40,13,400,216,210,3993,1996,0.528,0.5,0.494,0.486,0.4985,0.4988752811797051,0,2262,1990,0.6981481481481482,0.6074481074481074,0.54,0.525,0.6655000000000001,0.6399038461538462,13,True
4001,3665,3329,3627,9,3993,2,40,13,400,220,239,3993,1996,0.584,0.544,0.53,0.526,0.495,0.4988752811797051,0,2260,2260,0.6975308641975309,0.6898656898656899,0.55,0.5975,0.6778240740740741,0.7282715201465202,13,True
4001,23,1349,3683,9,3993,2,40,13,400,218,195,3993,1996,0.6,0.552,0.534,0.523,0.5025,0.4988752811797051,0,2190,2194,0.6759259259259259,0.6697191697191697,0.545,0.4875,0.671662037037037,0.5941964285714285,13,True
4001,462,924,3719,9,3993,2,40,13,400,228,186,3993,1996,0.432,0.452,0.468,0.502,0.4955,0.4988752811797051,0,2248,1950,0.6938271604938272,0.5952380952380952,0.57,0.465,0.7024722222222222,0.5667719780219781,13,True
4001,2755,503,3789,9,3993,2,40,13,400,236,206,3993,1996,0.512,0.532,0.518,0.504,0.497,0.4988752811797051,0,2300,2116,0.7098765432098766,0.645909645909646,0.59,0.515,0.7271203703703704,0.6277152014652014,13,True
4001,501,1002,3822,9,3993,2,40,13,400,210,202,3993,1996,0.512,0.492,0.518,0.493,0.4945,0.4988752811797051,0,2170,1954,0.6697530864197531,0.5964590964590964,0.525,0.505,0.647013888888889,0.6155265567765568,13,True
4001,587,1725,51,-69,4071,2,40,13,400,207,218,4071,2035,0.52,0.536,0.516,0.513,0.5075,0.5086228442889278,0,2262,2234,0.6981481481481482,0.681929181929182,0.5175,0.545,0.6502291666666666,0.677257326007326,13,True
4001,1950,3900,138,-69,4071,2,40,13,400,219,185,4071,2035,0.56,0.536,0.484,0.516,0.5135,0.5086228442889278,0,2194,1962,0.6771604938271605,0.5989010989010989,0.5475,0.4625,0.6879236111111111,0.5747367216117216,13,True
4001,3916,3831,187,-69,4071,2,40,13,400,229,199,4071,2035,0.536,0.544,0.542,0.514,0.515,0.5086228442889278,0,2236,2054,0.6901234567901234,0.626984126984127,0.5725,0.4975,0.7193356481481482,0.6182303113553114,13,True
4001,711,474,275,-69,4071,2,40,13,400,239,210,4071,2035,0.504,0.504,0.522,0.508,0.508,0.5086228442889278,0,2260,2068,0.6975308641975309,0.6312576312576312,0.5975,0.525,0.7507476851851852,0.6524038461538462,13,True
4001,430,2954,330,-69,4071,2,40,13,400,218,186,4071,2035,0.576,0.536,0.51,0.509,0.5025,0.5086228442889278,0,2238,2066,0.6907407407407408,0.6306471306471306,0.545,0.465,0.6847824074074075,0.5778434065934066,13,True
4001,2976,1951,997,-69,4071,2,40,13,400,226,219,4071,2035,0.464,0.484,0.468,0.494,0.514,0.5086228442889278,0,2250,2128,0.6944444444444444,0.6495726495726496,0.565,0.5475,0.709912037037037,0.680364010989011,13,True
4001,1377,918,1098,-69,4071,2,40,13,400,224,218,4071,2035,0.512,0.524,0.504,0.502,0.505,0.5086228442889278,0,2210,2214,0.6820987654320988,0.6758241758241759,0.56,0.545,0.7036296296296297,0.677257326007326,13,True
4001,1633,3266,1160,-69,4071,2,40,13,400,213,197,4071,2035,0.408,0.468,0.486,0.499,0.505,0.5086228442889278,0,2276,2114,0.7024691358024692,0.6452991452991453,0.5325,0.4925,0.6690763888888889,0.6120169413919414,13,True
4001,1929,1286,1278,-69,4071,2,40,13,400,235,210,4071,2035,0.576,0.56,0.57,0.526,0.517,0.5086228442889278,0,2312,2120,0.7135802469135802,0.6471306471306472,0.5875,0.525,0.7381828703703704,0.6524038461538462,13,True
4001,2163,325,1334,-69,4071,2,40,13,400,227,206,4071,2035,0.496,0.476,0.514,0.527,0.5075,0.5086228442889278,0,2288,2094,0.7061728395061728,0.6391941391941391,0.5675,0.515,0.7130532407407407,0.6399771062271062,13,True
4001,1951,3902,1401,-69,4071,2,40,13,400,218,214,4071,2035,0.472,0.484,0.52,0.502,0.5145,0.5086228442889278,0,2300,2250,0.7098765432098766,0.6868131868131868,0.545,0.535,0.6847824074074075,0.6648305860805861,13,True
4001,2353,235,1916,-69,4071,2,40,13,400,223,203,4071,2035,0.472,0.464,0.486,0.493,0.5025,0.5086228442889278,0,2186,2202,0.6746913580246914,0.6721611721611722,0.5575,0.5075,0.700488425925926,0.6306570512820512,13,True
4001,1783,3856,1976,-69,4071,2,40,13,400,215,217,4071,2035,0.544,0.556,0.518,0.497,0.503,0.5086228442889278,0,2192,2156,0.6765432098765433,0.6581196581196581,0.5375,0.5425,0.6753587962962962,0.674150641025641,13,True
4001,2283,565,1978,-69,4071,2,40,13,400,225,210,4071,2035,0.568,0.552,0.556,0.511,0.5165,0.5086228442889278,0,2286,2192,0.7055555555555556,0.6691086691086691,0.5625,0.525,0.7067708333333333,0.6524038461538462,13,True
4001,2740,1479,2317,-69,4071,2,40,13,400,216,218,4071,2035,0.496,0.516,0.512,0.505,0.516,0.5086228442889278,0,2288,2226,0.7061728395061728,0.6794871794871795,0.54,0.545,0.6785,0.677257326007326,13,True
4001,1746,3492,2575,-69,4071,2,40,13,400,215,204,4071,2035,0.52,0.508,0.498,0.513,0.515,0.5086228442889278,0,2254,2120,0.695679012345679,0.6471306471306472,0.5375,0.51,0.6753587962962962,0.6337637362637363,13,True
4001,2289,577,2620,-69,4071,2,40,13,400,198,206,4071,2035,0.536,0.504,0.516,0.511,0.504,0.5086228442889278,0,2276,2014,0.7024691358024692,0.6147741147741148,0.495,0.515,0.6219583333333333,0.6399771062271062,13,True
4001,1682,3364,2691,-69,4071,2,40,13,400,224,206,4071,2035,0.528,0.532,0.542,0.525,0.517,0.5086228442889278,0,2264,2110,0.6987654320987654,0.6440781440781441,0.56,0.515,0.7036296296296297,0.6399771062271062,13,True
4001,113,1409,2925,-69,4071,2,40,13,400,216,224,4071,2035,0.488,0.46,0.488,0.495,0.495,0.5086228442889278,0,2254,2160,0.695679012345679,0.6593406593406593,0.54,0.56,0.6785,0.6958974358974359,13,True
4001,2482,321,2956,-69,4071,2,40,13,400,195,200,4071,2035,0.496,0.516,0.514,0.517,0.509,0.5086228442889278,0,2202,2074,0.6796296296296296,0.6330891330891331,0.4875,0.5,0.6125347222222222,0.6213369963369964,13,True
4001,312,208,2969,-69,4071,2,40,13,400,219,222,4071,2035,0.456,0.472,0.498,0.489,0.5,0.5086228442889278,0,2300,2168,0.7098765432098766,0.6617826617826618,0.5475,0.555,0.6879236111111111,0.689684065934066,13,True
4001,522,1044,3086,-69,4071,2,40,13,400,238,211,4071,2035,0.472,0.476,0.494,0.496,0.5165,0.5086228442889278,0,2292,2186,0.7074074074074074,0.6672771672771672,0.595,0.5275,0.7476064814814815,0.6555105311355311,13,True
4001,3028,685,3243,-69,4071,2,40,13,400,226,187,4071,2035,0.464,0.492,0.502,0.516,0.507,0.5086228442889278,0,2284,1910,0.7049382716049383,0.5830280830280831,0.565,0.4675,0.709912037037037,0.5809500915750916,13,True
4001,2059,39,3693,-69,4071,2,40,13,400,199,215,4071,2035,0.48,0.5,0.494,0.511,0.5045,0.5086228442889278,0,2246,2100,0.6932098765432099,0.6410256410256411,0.4975,0.5375,0.625099537037037,0.6679372710622711,13,True
4001,3679,3357,3907,-69,4071,2,40,13,400,228,200,4071,2035,0.568,0.528,0.508,0.517,0.5065,0.5086228442889278,0,2186,2104,0.6746913580246914,0.6422466422466423,0.57,0.5,0.7161944444444444,0.6213369963369964,13,True
4001,2371,247,509,-23,4025,2,40,13,400,207,189,4025,2012,0.52,0.516,0.54,0.514,0.511,0.5028742814296426,0,2232,1746,0.6888888888888889,0.532967032967033,0.5175,0.4725,0.6428819444444445,0.5805288461538461,13,True
4001,2818,545,566,-23,4025,2,40,13,400,212,213,4025,2012,0.44,0.456,0.486,0.5,0.5055,0.5028742814296426,0,2220,2118,0.6851851851851852,0.6465201465201466,0.53,0.5325,0.6584104938271605,0.6542467948717948,13,True
4001,1341,2682,641,-23,4025,2,40,13,400,224,206,4025,2012,0.472,0.464,0.48,0.47,0.4915,0.5028742814296426,0,2214,2150,0.6833333333333333,0.6562881562881563,0.56,0.515,0.695679012345679,0.6327457264957265,13,True
4001,2458,915,777,-23,4025,2,40,13,400,222,220,4025,2012,0.544,0.568,0.548,0.523,0.508,0.5028742814296426,0,2274,2248,0.7018518518518518,0.6862026862026862,0.555,0.55,0.6894675925925926,0.6757478632478633,13,True
4001,1276,2552,814,-23,4025,2,40,13,400,214,234,4025,2012,0.488,0.5,0.5,0.492,0.4985,0.5028742814296426,0,2174,2044,0.6709876543209876,0.6239316239316239,0.535,0.585,0.6646219135802469,0.71875,13,True
4001,2315,2877,1132,-23,4025,2,40,13,400,238,233,4025,2012,0.488,0.496,0.492,0.498,0.499,0.5028742814296426,0,2248,2220,0.6938271604938272,0.6776556776556777,0.595,0.5825,0.739158950617284,0.7156784188034188,13,True
4001,374,1583,1173,-23,4025,2,40,13,400,219,195,4025,2012,0.544,0.548,0.484,0.506,0.513,0.5028742814296426,0,2202,2056,0.6796296296296296,0.6275946275946276,0.5475,0.4875,0.680150462962963,0.5989583333333334,13,True
4001,3978,2652,1187,-23,4025,2,40,13,400,229,221,4025,2012,0.496,0.512,0.504,0.514,0.492,0.5028742814296426,0,2288,2214,0.7061728395061728,0.6758241758241759,0.5725,0.5525,0.711207561728395,0.6788194444444444,13,True
4001,121,2748,1299,-23,4025,2,40,13,400,235,227,4025,2012,0.504,0.496,0.494,0.523,0.5105,0.5028742814296426,0,2300,2272,0.7098765432098766,0.6935286935286935,0.5875,0.5675,0.7298418209876543,0.6972489316239316,13,True
4001,1689,3378,1449,-23,4025,2,40,13,400,227,217,4025,2012,0.464,0.496,0.494,0.489,0.491,0.5028742814296426,0,2228,2068,0.6876543209876543,0.6312576312576312,0.5675,0.5425,0.7049961419753087,0.6665331196581197,13,True
4001,1885,3924,1454,-23,4025,2,40,13,400,201,198,4025,2012,0.616,0.584,0.51,0.519,0.5065,0.5028742814296426,0,2228,2158,0.6876543209876543,0.6587301587301587,0.5025,0.495,0.6242476851851851,0.6081730769230769,13,True
4001,2212,141,1480,-23,4025,2,40,13,400,230,210,4025,2012,0.584,0.568,0.502,0.501,0.502,0.5028742814296426,0,2278,2158,0.7030864197530864,0.6587301587301587,0.575,0.525,0.7143132716049383,0.6450320512820513,13,True
